Freq.	V(vout)
Step Information: Rc=100  (Run: 1/18)
1.62016844028203e+003	(1.83653736964829e-001dB,-1.71198450213741e+002°)
1.63143760296873e+003	(1.85064198194184e-001dB,-1.71258756372206e+002°)
1.64278514888059e+003	(1.86455689998782e-001dB,-1.71318668427717e+002°)
1.65421162321607e+003	(1.87828461543710e-001dB,-1.71378188740892e+002°)
1.66571757496575e+003	(1.89182758880443e-001dB,-1.71437319663697e+002°)
1.67730355693878e+003	(1.90518824981642e-001dB,-1.71496063539377e+002°)
1.68897012578938e+003	(1.91836899775478e-001dB,-1.71554422702365e+002°)
1.70071784204361e+003	(1.93137220179533e-001dB,-1.71612399478215e+002°)
1.71254727012630e+003	(1.94420020134989e-001dB,-1.71669996183532e+002°)
1.72445897838816e+003	(1.95685530639887e-001dB,-1.71727215125897e+002°)
1.73645353913310e+003	(1.96933979782644e-001dB,-1.71784058603805e+002°)
1.74853152864571e+003	(1.98165592774915e-001dB,-1.71840528906606e+002°)
1.76069352721896e+003	(1.99380591984309e-001dB,-1.71896628314437e+002°)
1.77294011918207e+003	(2.00579196966854e-001dB,-1.71952359098167e+002°)
1.78527189292860e+003	(2.01761624499519e-001dB,-1.72007723519344e+002°)
1.79768944094472e+003	(2.02928088611249e-001dB,-1.72062723830141e+002°)
1.81019335983765e+003	(2.04078800615845e-001dB,-1.72117362273306e+002°)
1.82278425036434e+003	(2.05213969142247e-001dB,-1.72171641082118e+002°)
1.83546271746035e+003	(2.06333800165972e-001dB,-1.72225562480331e+002°)
1.84822937026888e+003	(2.07438497040026e-001dB,-1.72279128682143e+002°)
1.86108482217009e+003	(2.08528260525479e-001dB,-1.72332341892152e+002°)
1.87402969081049e+003	(2.09603288821433e-001dB,-1.72385204305314e+002°)
1.88706459813270e+003	(2.10663777594939e-001dB,-1.72437718106910e+002°)
1.90019017040527e+003	(2.11709920011268e-001dB,-1.72489885472513e+002°)
1.91340703825281e+003	(2.12741906762586e-001dB,-1.72541708567951e+002°)
1.92671583668626e+003	(2.13759926097583e-001dB,-1.72593189549286e+002°)
1.94011720513340e+003	(2.14764163850062e-001dB,-1.72644330562777e+002°)
1.95361178746961e+003	(2.15754803467910e-001dB,-1.72695133744858e+002°)
1.96720023204875e+003	(2.16732026040930e-001dB,-1.72745601222119e+002°)
1.98088319173436e+003	(2.17696010329072e-001dB,-1.72795735111274e+002°)
1.99466132393098e+003	(2.18646932790385e-001dB,-1.72845537519147e+002°)
2.00853529061578e+003	(2.19584967608406e-001dB,-1.72895010542658e+002°)
2.02250575837034e+003	(2.20510286719164e-001dB,-1.72944156268794e+002°)
2.03657339841269e+003	(2.21423059838498e-001dB,-1.72992976774606e+002°)
2.05073888662953e+003	(2.22323454488496e-001dB,-1.73041474127189e+002°)
2.06500290360874e+003	(2.23211636024121e-001dB,-1.73089650383676e+002°)
2.07936613467207e+003	(2.24087767659082e-001dB,-1.73137507591220e+002°)
2.09382926990802e+003	(2.24952010492143e-001dB,-1.73185047786993e+002°)
2.10839300420509e+003	(2.25804523532323e-001dB,-1.73232272998179e+002°)
2.12305803728508e+003	(2.26645463724530e-001dB,-1.73279185241962e+002°)
2.13782507373673e+003	(2.27474985974712e-001dB,-1.73325786525527e+002°)
2.15269482304962e+003	(2.28293243174260e-001dB,-1.73372078846060e+002°)
2.16766799964818e+003	(2.29100386225453e-001dB,-1.73418064190742e+002°)
2.18274532292608e+003	(2.29896564064834e-001dB,-1.73463744536752e+002°)
2.19792751728076e+003	(2.30681923687973e-001dB,-1.73509121851266e+002°)
2.21321531214825e+003	(2.31456610172979e-001dB,-1.73554198091466e+002°)
2.22860944203819e+003	(2.32220766704118e-001dB,-1.73598975204536e+002°)
2.24411064656916e+003	(2.32974534595173e-001dB,-1.73643455127672e+002°)
2.25971967050419e+003	(2.33718053312706e-001dB,-1.73687639788095e+002°)
2.27543726378653e+003	(2.34451460498402e-001dB,-1.73731531103042e+002°)
2.29126418157573e+003	(2.35174891991971e-001dB,-1.73775130979792e+002°)
2.30720118428384e+003	(2.35888481853753e-001dB,-1.73818441315668e+002°)
2.32324903761205e+003	(2.36592362386225e-001dB,-1.73861463998046e+002°)
2.33940851258738e+003	(2.37286664156120e-001dB,-1.73904200904377e+002°)
2.35568038559980e+003	(2.37971516016262e-001dB,-1.73946653902190e+002°)
2.37206543843947e+003	(2.38647045126563e-001dB,-1.73988824849106e+002°)
2.38856445833435e+003	(2.39313376975400e-001dB,-1.74030715592868e+002°)
2.40517823798799e+003	(2.39970635400537e-001dB,-1.74072327971336e+002°)
2.42190757561765e+003	(2.40618942609597e-001dB,-1.74113663812522e+002°)
2.43875327499260e+003	(2.41258419200712e-001dB,-1.74154724934599e+002°)
2.45571614547280e+003	(2.41889184182468e-001dB,-1.74195513145919e+002°)
2.47279700204773e+003	(2.42511354994359e-001dB,-1.74236030245037e+002°)
2.48999666537558e+003	(2.43125047526058e-001dB,-1.74276278020732e+002°)
2.50731596182266e+003	(2.43730376137402e-001dB,-1.74316258252024e+002°)
2.52475572350313e+003	(2.44327453677101e-001dB,-1.74355972708201e+002°)
2.54231678831894e+003	(2.44916391502499e-001dB,-1.74395423148836e+002°)
2.56000000000013e+003	(2.45497299498094e-001dB,-1.74434611323819e+002°)
2.57780620814533e+003	(2.46070286094158e-001dB,-1.74473538973372e+002°)
2.59573626826261e+003	(2.46635458285550e-001dB,-1.74512207828080e+002°)
2.61379104181055e+003	(2.47192921649267e-001dB,-1.74550619608919e+002°)
2.63197139623967e+003	(2.47742780363459e-001dB,-1.74588776027274e+002°)
2.65027820503406e+003	(2.48285137224174e-001dB,-1.74626678784975e+002°)
2.66871234775341e+003	(2.48820093663753e-001dB,-1.74664329574317e+002°)
2.68727471007519e+003	(2.49347749767941e-001dB,-1.74701730078095e+002°)
2.70596618383727e+003	(2.49868204293080e-001dB,-1.74738881969629e+002°)
2.72478766708074e+003	(2.50381554683046e-001dB,-1.74775786912793e+002°)
2.74374006409305e+003	(2.50887897086271e-001dB,-1.74812446562047e+002°)
2.76282428545148e+003	(2.51387326372258e-001dB,-1.74848862562467e+002°)
2.78204124806685e+003	(2.51879936147841e-001dB,-1.74885036549776e+002°)
2.80139187522764e+003	(2.52365818773466e-001dB,-1.74920970150375e+002°)
2.82087709664427e+003	(2.52845065379418e-001dB,-1.74956664981374e+002°)
2.84049784849383e+003	(2.53317765881428e-001dB,-1.74992122650626e+002°)
2.86025507346503e+003	(2.53784008996282e-001dB,-1.75027344756762e+002°)
2.88014972080350e+003	(2.54243882257435e-001dB,-1.75062332889218e+002°)
2.90018274635740e+003	(2.54697472030304e-001dB,-1.75097088628274e+002°)
2.92035511262332e+003	(2.55144863527112e-001dB,-1.75131613545088e+002°)
2.94066778879257e+003	(2.55586140822108e-001dB,-1.75165909201729e+002°)
2.96112175079769e+003	(2.56021386866005e-001dB,-1.75199977151208e+002°)
2.98171798135941e+003	(2.56450683500754e-001dB,-1.75233818937524e+002°)
3.00245747003377e+003	(2.56874111473818e-001dB,-1.75267436095687e+002°)
3.02334121325976e+003	(2.57291750452380e-001dB,-1.75300830151762e+002°)
3.04437021440713e+003	(2.57703679037332e-001dB,-1.75334002622904e+002°)
3.06554548382462e+003	(2.58109974777187e-001dB,-1.75366955017392e+002°)
3.08686803888851e+003	(2.58510714181837e-001dB,-1.75399688834669e+002°)
3.10833890405149e+003	(2.58905972735892e-001dB,-1.75432205565373e+002°)
3.12995911089186e+003	(2.59295824912146e-001dB,-1.75464506691387e+002°)
3.15172969816316e+003	(2.59680344184797e-001dB,-1.75496593685860e+002°)
3.17365171184398e+003	(2.60059603042413e-001dB,-1.75528468013258e+002°)
3.19572620518830e+003	(2.60433673000818e-001dB,-1.75560131129398e+002°)
3.21795423877605e+003	(2.60802624615897e-001dB,-1.75591584481484e+002°)
3.24033688056409e+003	(2.61166527496015e-001dB,-1.75622829508146e+002°)
3.26287520593749e+003	(2.61525450314295e-001dB,-1.75653867639485e+002°)
3.28557029776121e+003	(2.61879460821382e-001dB,-1.75684700297102e+002°)
3.30842324643216e+003	(2.62228625856917e-001dB,-1.75715328894145e+002°)
3.33143514993153e+003	(2.62573011361944e-001dB,-1.75745754835346e+002°)
3.35460711387759e+003	(2.62912682390233e-001dB,-1.75775979517058e+002°)
3.37794025157879e+003	(2.63247703120590e-001dB,-1.75806004327297e+002°)
3.40143568408726e+003	(2.63578136867669e-001dB,-1.75835830645784e+002°)
3.42509454025263e+003	(2.63904046094006e-001dB,-1.75865459843980e+002°)
3.44891795677636e+003	(2.64225492420432e-001dB,-1.75894893285130e+002°)
3.47290707826623e+003	(2.64542536637908e-001dB,-1.75924132324298e+002°)
3.49706305729145e+003	(2.64855238718148e-001dB,-1.75953178308416e+002°)
3.52138705443794e+003	(2.65163657824273e-001dB,-1.75982032576317e+002°)
3.54588023836416e+003	(2.65467852321745e-001dB,-1.76010696458776e+002°)
3.57054378585724e+003	(2.65767879788711e-001dB,-1.76039171278555e+002°)
3.59537888188947e+003	(2.66063797026529e-001dB,-1.76067458350440e+002°)
3.62038671967532e+003	(2.66355660069994e-001dB,-1.76095558981283e+002°)
3.64556850072871e+003	(2.66643524197402e-001dB,-1.76123474470041e+002°)
3.67092543492072e+003	(2.66927443940592e-001dB,-1.76151206107821e+002°)
3.69645874053780e+003	(2.67207473095014e-001dB,-1.76178755177916e+002°)
3.72216964434020e+003	(2.67483664729054e-001dB,-1.76206122955849e+002°)
3.74805938162101e+003	(2.67756071194256e-001dB,-1.76233310709414e+002°)
3.77412919626543e+003	(2.68024744134178e-001dB,-1.76260319698716e+002°)
3.80038034081058e+003	(2.68289734494366e-001dB,-1.76287151176211e+002°)
3.82681407650566e+003	(2.68551092531302e-001dB,-1.76313806386751e+002°)
3.85343167337255e+003	(2.68808867821495e-001dB,-1.76340286567619e+002°)
3.88023441026684e+003	(2.69063109270890e-001dB,-1.76366592948578e+002°)
3.90722357493925e+003	(2.69313865123257e-001dB,-1.76392726751904e+002°)
3.93440046409753e+003	(2.69561182969519e-001dB,-1.76418689192434e+002°)
3.96176638346874e+003	(2.69805109756047e-001dB,-1.76444481477602e+002°)
3.98932264786198e+003	(2.70045691793463e-001dB,-1.76470104807481e+002°)
4.01707058123159e+003	(2.70282974764999e-001dB,-1.76495560374831e+002°)
4.04501151674072e+003	(2.70517003734911e-001dB,-1.76520849365127e+002°)
4.07314679682541e+003	(2.70747823156808e-001dB,-1.76545972956613e+002°)
4.10147777325910e+003	(2.70975476881490e-001dB,-1.76570932320334e+002°)
4.13000580721752e+003	(2.71200008165408e-001dB,-1.76595728620183e+002°)
4.15873226934416e+003	(2.71421459678364e-001dB,-1.76620363012937e+002°)
4.18765853981608e+003	(2.71639873511246e-001dB,-1.76644836648303e+002°)
4.21678600841022e+003	(2.71855291184128e-001dB,-1.76669150668954e+002°)
4.24611607457018e+003	(2.72067753653495e-001dB,-1.76693306210573e+002°)
4.27565014747350e+003	(2.72277301319977e-001dB,-1.76717304401893e+002°)
4.30538964609927e+003	(2.72483974035833e-001dB,-1.76741146364738e+002°)
4.33533599929639e+003	(2.72687811112101e-001dB,-1.76764833214062e+002°)
4.36549064585219e+003	(2.72888851326160e-001dB,-1.76788366057990e+002°)
4.39585503456155e+003	(2.73087132928460e-001dB,-1.76811745997864e+002°)
4.42643062429652e+003	(2.73282693650003e-001dB,-1.76834974128273e+002°)
4.45721888407641e+003	(2.73475570708964e-001dB,-1.76858051537103e+002°)
4.48822129313836e+003	(2.73665800817782e-001dB,-1.76880979305572e+002°)
4.51943934100841e+003	(2.73853420189934e-001dB,-1.76903758508273e+002°)
4.55087452757310e+003	(2.74038464546355e-001dB,-1.76926390213211e+002°)
4.58252836315148e+003	(2.74220969122520e-001dB,-1.76948875481847e+002°)
4.61440236856772e+003	(2.74400968674538e-001dB,-1.76971215369135e+002°)
4.64649807522413e+003	(2.74578497485907e-001dB,-1.76993410923564e+002°)
4.67881702517480e+003	(2.74753589373577e-001dB,-1.77015463187194e+002°)
4.71136077119964e+003	(2.74926277694341e-001dB,-1.77037373195701e+002°)
4.74413087687898e+003	(2.75096595351219e-001dB,-1.77059141978414e+002°)
4.77712891666873e+003	(2.75264574799424e-001dB,-1.77080770558352e+002°)
4.81035647597602e+003	(2.75430248052009e-001dB,-1.77102259952270e+002°)
4.84381515123534e+003	(2.75593646686623e-001dB,-1.77123611170690e+002°)
4.87750654998525e+003	(2.75754801850480e-001dB,-1.77144825217948e+002°)
4.91143229094564e+003	(2.75913744266886e-001dB,-1.77165903092226e+002°)
4.94559400409550e+003	(2.76070504240553e-001dB,-1.77186845785599e+002°)
4.97999333075120e+003	(2.76225111663413e-001dB,-1.77207654284065e+002°)
5.01463192364536e+003	(2.76377596020011e-001dB,-1.77228329567589e+002°)
5.04951144700630e+003	(2.76527986393083e-001dB,-1.77248872610145e+002°)
5.08463357663793e+003	(2.76676311469118e-001dB,-1.77269284379746e+002°)
5.12000000000031e+003	(2.76822599543556e-001dB,-1.77289565838486e+002°)
5.15561241629071e+003	(2.76966878525936e-001dB,-1.77309717942584e+002°)
5.19147253652526e+003	(2.77109175945590e-001dB,-1.77329741642411e+002°)
5.22758208362114e+003	(2.77249518956005e-001dB,-1.77349637882539e+002°)
5.26394279247938e+003	(2.77387934340703e-001dB,-1.77369407601773e+002°)
5.30055641006817e+003	(2.77524448517632e-001dB,-1.77389051733189e+002°)
5.33742469550686e+003	(2.77659087544572e-001dB,-1.77408571204172e+002°)
5.37454942015043e+003	(2.77791877123727e-001dB,-1.77427966936456e+002°)
5.41193236767459e+003	(2.77922842606392e-001dB,-1.77447239846160e+002°)
5.44957533416153e+003	(2.78052008998116e-001dB,-1.77466390843820e+002°)
5.48748012818615e+003	(2.78179400963178e-001dB,-1.77485420834438e+002°)
5.52564857090300e+003	(2.78305042829093e-001dB,-1.77504330717509e+002°)
5.56408249613375e+003	(2.78428958591232e-001dB,-1.77523121387058e+002°)
5.60278375045533e+003	(2.78551171917383e-001dB,-1.77541793731683e+002°)
5.64175419328859e+003	(2.78671706152290e-001dB,-1.77560348634587e+002°)
5.68099569698771e+003	(2.78790584321738e-001dB,-1.77578786973618e+002°)
5.72051014693011e+003	(2.78907829137025e-001dB,-1.77597109621299e+002°)
5.76029944160706e+003	(2.79023462999442e-001dB,-1.77615317444871e+002°)
5.80036549271484e+003	(2.79137508003969e-001dB,-1.77633411306328e+002°)
5.84071022524669e+003	(2.79249985943876e-001dB,-1.77651392062446e+002°)
5.88133557758518e+003	(2.79360918314757e-001dB,-1.77669260564830e+002°)
5.92224350159543e+003	(2.79470326318239e-001dB,-1.77687017659939e+002°)
5.96343596271886e+003	(2.79578230866388e-001dB,-1.77704664189129e+002°)
6.00491494006759e+003	(2.79684652585424e-001dB,-1.77722200988685e+002°)
6.04668242651957e+003	(2.79789611819527e-001dB,-1.77739628889856e+002°)
6.08874042881431e+003	(2.79893128634917e-001dB,-1.77756948718893e+002°)
6.13109096764929e+003	(2.79995222823350e-001dB,-1.77774161297079e+002°)
6.17373607777707e+003	(2.80095913906026e-001dB,-1.77791267440770e+002°)
6.21667780810302e+003	(2.80195221137188e-001dB,-1.77808267961423e+002°)
6.25991822178378e+003	(2.80293163507837e-001dB,-1.77825163665636e+002°)
6.30345939632636e+003	(2.80389759749160e-001dB,-1.77841955355180e+002°)
6.34730342368800e+003	(2.80485028336154e-001dB,-1.77858643827035e+002°)
6.39145241037665e+003	(2.80578987491171e-001dB,-1.77875229873418e+002°)
6.43590847755216e+003	(2.80671655187176e-001dB,-1.77891714281825e+002°)
6.48067376112824e+003	(2.80763049151308e-001dB,-1.77908097835063e+002°)
6.52575041187503e+003	(2.80853186868207e-001dB,-1.77924381311278e+002°)
6.57114059552248e+003	(2.80942085583111e-001dB,-1.77940565483995e+002°)
6.61684649286437e+003	(2.81029762305457e-001dB,-1.77956651122148e+002°)
6.66287029986312e+003	(2.81116233811683e-001dB,-1.77972638990115e+002°)
6.70921422775524e+003	(2.81201516648772e-001dB,-1.77988529847751e+002°)
6.75588050315764e+003	(2.81285627137145e-001dB,-1.78004324450416e+002°)
6.80287136817457e+003	(2.81368581373815e-001dB,-1.78020023549018e+002°)
6.85018908050532e+003	(2.81450395235426e-001dB,-1.78035627890035e+002°)
6.89783591355277e+003	(2.81531084381366e-001dB,-1.78051138215555e+002°)
6.94581415653252e+003	(2.81610664256520e-001dB,-1.78066555263305e+002°)
6.99412611458295e+003	(2.81689150094217e-001dB,-1.78081879766682e+002°)
7.04277410887593e+003	(2.81766556919299e-001dB,-1.78097112454788e+002°)
7.09176047672838e+003	(2.81842899550866e-001dB,-1.78112254052463e+002°)
7.14108757171453e+003	(2.81918192604924e-001dB,-1.78127305280311e+002°)
7.19075776377900e+003	(2.81992450497435e-001dB,-1.78142266854739e+002°)
7.24077343935071e+003	(2.82065687446812e-001dB,-1.78157139487982e+002°)
7.29113700145747e+003	(2.82137917476729e-001dB,-1.78171923888138e+002°)
7.34185086984150e+003	(2.82209154418761e-001dB,-1.78186620759200e+002°)
7.39291748107565e+003	(2.82279411915000e-001dB,-1.78201230801083e+002°)
7.44433928868047e+003	(2.82348703420489e-001dB,-1.78215754709659e+002°)
7.49611876324208e+003	(2.82417042206163e-001dB,-1.78230193176787e+002°)
7.54825839253092e+003	(2.82484441360938e-001dB,-1.78244546890343e+002°)
7.60076068162122e+003	(2.82550913794333e-001dB,-1.78258816534249e+002°)
7.65362815301138e+003	(2.82616472239064e-001dB,-1.78273002788506e+002°)
7.70686334674516e+003	(2.82681129253399e-001dB,-1.78287106329223e+002°)
7.76046882053374e+003	(2.82744897223241e-001dB,-1.78301127828649e+002°)
7.81444714987857e+003	(2.82807788365064e-001dB,-1.78315067955199e+002°)
7.86880092819513e+003	(2.82869814727559e-001dB,-1.78328927373488e+002°)
7.92353276693755e+003	(2.82930988194435e-001dB,-1.78342706744358e+002°)
7.97864529572403e+003	(2.82991320486508e-001dB,-1.78356406724909e+002°)
8.03414116246325e+003	(2.83050823163869e-001dB,-1.78370027968528e+002°)
8.09002303348151e+003	(2.83109507628080e-001dB,-1.78383571124918e+002°)
8.14629359365089e+003	(2.83167385124427e-001dB,-1.78397036840128e+002°)
8.20295554651826e+003	(2.83224466744014e-001dB,-1.78410425756582e+002°)
8.26001161443511e+003	(2.83280763425836e-001dB,-1.78423738513106e+002°)
8.31746453868839e+003	(2.83336285958938e-001dB,-1.78436975744958e+002°)
8.37531707963222e+003	(2.83391044984352e-001dB,-1.78450138083860e+002°)
8.43357201682050e+003	(2.83445050997231e-001dB,-1.78463226158021e+002°)
8.49223214914044e+003	(2.83498314348701e-001dB,-1.78476240592166e+002°)
8.55130029494706e+003	(2.83550845248081e-001dB,-1.78489182007569e+002°)
8.61077929219860e+003	(2.83602653764562e-001dB,-1.78502051022079e+002°)
8.67067199859285e+003	(2.83653749829215e-001dB,-1.78514848250143e+002°)
8.73098129170445e+003	(2.83704143236913e-001dB,-1.78527574302842e+002°)
8.79171006912318e+003	(2.83753843648214e-001dB,-1.78540229787912e+002°)
8.85286124859312e+003	(2.83802860591115e-001dB,-1.78552815309776e+002°)
8.91443776815290e+003	(2.83851203462930e-001dB,-1.78565331469570e+002°)
8.97644258627679e+003	(2.83898881531996e-001dB,-1.78577778865169e+002°)
9.03887868201690e+003	(2.83945903939503e-001dB,-1.78590158091215e+002°)
9.10174905514628e+003	(2.83992279701291e-001dB,-1.78602469739146e+002°)
9.16505672630304e+003	(2.84038017709521e-001dB,-1.78614714397222e+002°)
9.22880473713551e+003	(2.84083126734277e-001dB,-1.78626892650550e+002°)
9.29299615044834e+003	(2.84127615425278e-001dB,-1.78639005081112e+002°)
9.35763405034968e+003	(2.84171492313674e-001dB,-1.78651052267793e+002°)
